eleccion_id,distrito_id,agrupacion_id,votos_tipo,lista_numero,agrupacion_nombre,lista_nombre
5,6,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,6,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,16,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,16,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,5,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,18,,BLANCO,,,
5,3,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,3,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,9,,BLANCO,,,
5,17,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,17,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,7,,BLANCO,,,
5,18,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,18,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,8,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,8,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,8,,RECURRIDO,,,
5,23,,RECURRIDO,,,
5,19,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,19,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,4,,RECURRIDO,,,
5,1,,RECURRIDO,,,
5,24,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,23,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,22,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,8,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,8,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,6,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,6,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,7,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,7,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,10,,RECURRIDO,,,
5,11,,RECURRIDO,,,
5,12,,RECURRIDO,,,
5,21,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,9,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,9,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,21,,RECURRIDO,,,
5,22,,RECURRIDO,,,
5,3,,BLANCO,,,
5,14,,BLANCO,,,
5,10,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,10,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,22,,NULO,,,
5,16,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,16,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,10,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,10,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,15,,RECURRIDO,,,
5,16,,RECURRIDO,,,
5,18,,RECURRIDO,,,
5,9,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,9,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,3,,RECURRIDO,,,
5,7,,RECURRIDO,,,
5,13,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,5,519.0,POSITIVO,,ALIANZA ENCUENTRO POR CORRIENTES,
5,5,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,11,184.0,POSITIVO,,PUEBLO NUEVO,
5,13,63.0,POSITIVO,,ES POSIBLE,
5,3,524.0,POSITIVO,,ALIANZA FRENTE CIVICO Y SOCIAL,
5,9,,RECURRIDO,,,
5,5,,BLANCO,,,
5,23,177.0,POSITIVO,,PARTIDO MOVIMIENTO DE PARTICIPACION CIUDADANA,
5,11,534.0,POSITIVO,,PROPUESTA FREPAM,
5,7,152.0,POSITIVO,,MOVIMIENTO POLO SOCIAL LA TERCERA POSICION DE LA GENTE,
5,21,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,2,145.0,POSITIVO,,CAMBIEMOS BUENOS AIRES,CAMBIEMOS BUENOS AIRES
5,2,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,ALIANZA FRENTE PARA LA VICTORIA
5,2,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA)
5,21,,NULO,,,
5,18,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,18,518.0,POSITIVO,,ALIANZA COMPROMISO CON SAN JUAN,
5,18,821.0,POSITIVO,,JUNTOS POR SAN JUAN,
5,8,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,3,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,20,,NULO,,,
5,10,,BLANCO,,,
5,11,,BLANCO,,,
5,12,,BLANCO,,,
5,14,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,14,522.0,POSITIVO,,ALIANZA FRENTE CAMBIEMOS,
5,14,529.0,POSITIVO,,ALIANZA FRENTE UNIDOS,
5,14,3.0,POSITIVO,,UNION CIVICA RADICAL,
5,14,165.0,POSITIVO,,NUEVO OCTUBRE,
5,14,169.0,POSITIVO,,PROYECTO POPULAR,
5,15,,NULO,,,
5,10,,NULO,,,
5,12,502.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,12,12.0,POSITIVO,,COMUNISTA,
5,12,63.0,POSITIVO,,ES POSIBLE,
5,12,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,11,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,13,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,13,527.0,POSITIVO,,ALIANZA FRENTE RENOVADOR FEDERAL DE LA ESPERANZA,
5,7,530.0,POSITIVO,,ALIANZA CAMBIEMOS CHUBUT,
5,24,,RECURRIDO,,,
5,8,,NULO,,,
5,9,,NULO,,,
5,6,,BLANCO,,,
5,19,,BLANCO,,,
5,24,,BLANCO,,,
5,11,,NULO,,,
5,12,,NULO,,,
5,20,,BLANCO,,,
5,18,153.0,POSITIVO,,CRUZADA RENOVADORA,
5,17,161.0,POSITIVO,,OBRERO,
5,17,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,17,146.0,POSITIVO,,CAMBIEMOS SALTA,
5,15,23.0,POSITIVO,,UNION POPULAR,
5,15,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,15,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,15,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,15,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,15,151.0,POSITIVO,,MOVIMIENTO POPULAR NEUQUINO,
5,20,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,20,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,20,701.0,POSITIVO,,UNION PARA VIVIR MEJOR,
5,18,68.0,POSITIVO,,NUEVA IZQUIERDA,
5,8,23.0,POSITIVO,,UNION POPULAR,
5,17,,NULO,,,
5,6,71.0,POSITIVO,,DEL OBRERO,
5,6,189.0,POSITIVO,,PARTIDO CIUDADANOS A GOBERNAR,
5,6,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,6,502.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,6,506.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,6,507.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA,
5,2,301.0,POSITIVO,,PATRIA GRANDE,
5,8,502.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,19,665.0,POSITIVO,,PARTIDO UNION VECINAL PROV.,
5,19,803.0,POSITIVO,,FRENTE MXC MERC Y SANLUISEÑOS,
5,14,616.0,POSITIVO,,MOVIMIENTO GENERACIONAL,
5,14,902.0,POSITIVO,,PROYECTO AGRARIO Y SOCIAL PAYS,
5,10,75.0,POSITIVO,,PARTIDO DE LA CONCERTACION FORJA,
5,10,103.0,POSITIVO,,FRENTE DE IZQUIERDA Y LOS TRABAJADORES,
5,10,402.0,POSITIVO,,PARTIDO PRIMERO JUJUY,
5,10,508.0,POSITIVO,,FRENTE UNIDOS Y ORGANIZADOS POR LA SOBERANIA POPULAR,
5,8,68.0,POSITIVO,,NUEVA IZQUIERDA,
5,16,50.0,POSITIVO,,SOCIALISTA,
5,16,161.0,POSITIVO,,OBRERO,
5,16,523.0,POSITIVO,,ALIANZA CAMBIEMOS RIO NEGRO,
5,16,,NULO,,,
5,18,,NULO,,,
5,4,,NULO,,,
5,8,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,3,,NULO,,,
5,18,526.0,POSITIVO,,ALIANZA FRENTE PROGRESISTA POPULAR,
5,8,50.0,POSITIVO,,SOCIALISTA,
5,9,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,9,520.0,POSITIVO,,ALIANZA FRENTE AMPLIO FORMOSEÑO,
5,10,179.0,POSITIVO,,FRENTE CAMBIA JUJUY,
5,19,57.0,POSITIVO,,MOVIMIENTO DE ACCION VECINAL,
5,19,641.0,POSITIVO,,MOVIPRO,
5,10,64.0,POSITIVO,,PROPUESTA REPUBLICANA,
5,10,3.0,POSITIVO,,UNION CIVICA RADICAL,
5,7,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,10,72.0,POSITIVO,,INSTRUMENTO ELECTORAL POR LA UNIDAD POPULAR,
5,10,406.0,POSITIVO,,PARTIDO POR LA DIGNIDAD DEL PUEBLO,
5,10,501.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,14,625.0,POSITIVO,,MOVIMIENTO SOCIAL PARA UNA MEJOR VIDA,
5,14,901.0,POSITIVO,,"FRENTE POPULAR - DE LOS RIOS LIBRES, LAS CHACRAS Y EL TRABAJO",
5,14,903.0,POSITIVO,,VAMOS JUNTOS,
5,6,,IMPUGNADO,,,
5,16,,IMPUGNADO,,,
5,15,,IMPUGNADO,,,
5,24,76.0,POSITIVO,,DE LA CULTURA LA EDUCACION Y EL TRABAJO,
5,24,154.0,POSITIVO,,MOVIMIENTO POPULAR FUEGUINO,
5,24,161.0,POSITIVO,,OBRERO,
5,24,187.0,POSITIVO,,SOCIAL PATAGONICO,
5,24,202.0,POSITIVO,,FRENTE RENOVADOR AUTENTICO,
5,24,517.0,POSITIVO,,ALIANZA CAMBIEMOS TIERRA DEL FUEGO,
5,14,906.0,POSITIVO,,UNIDOS POR UNA NUEVA ALTERNATIVA,
5,14,71.0,POSITIVO,,DEL OBRERO,
5,20,702.0,POSITIVO,3097.0,FRENTE PARA LA VICTORIA SANTACRUCEÑA,POR SIEMPRE SANTA CRUZ
5,20,702.0,POSITIVO,3118.0,FRENTE PARA LA VICTORIA SANTACRUCEÑA,SANTA CRUZ SOMOS TODOS
5,20,702.0,POSITIVO,3121.0,FRENTE PARA LA VICTORIA SANTACRUCEÑA,SIEMPRE SANTA CRUZ
5,1,,NULO,,,
5,5,,NULO,,,
5,19,647.0,POSITIVO,,PROCLAME,
5,7,,IMPUGNADO,,,
5,7,,NULO,,,
5,6,,NULO,,,
5,22,533.0,POSITIVO,,FRENTE CIVICO PARA LA VICTORIA,
5,3,161.0,POSITIVO,,OBRERO,
5,23,,IMPUGNADO,,,
5,14,907.0,POSITIVO,,FRENTE UNIDOS UNA,
5,14,900.0,POSITIVO,,FRENTE RENOVADOR DE LA CONCORDIA FTE PARA LA VICTORIA,
5,14,905.0,POSITIVO,,FRENTE CIVICO Y SOCIAL,
5,20,701.0,POSITIVO,3006.0,UNION PARA VIVIR MEJOR,ACEPTA EL DESAFIO
5,20,701.0,POSITIVO,3023.0,UNION PARA VIVIR MEJOR,COMPROMISO POR SANTA CRUZ
5,20,701.0,POSITIVO,3043.0,UNION PARA VIVIR MEJOR,EL CAMINO DEL CAMBIO
5,20,701.0,POSITIVO,3051.0,UNION PARA VIVIR MEJOR,ENCUENTRO CIUDADANO POR SANTA CRUZ
5,20,701.0,POSITIVO,3088.0,UNION PARA VIVIR MEJOR,MEJOR GESTION
5,20,701.0,POSITIVO,3138.0,UNION PARA VIVIR MEJOR,UNION PARA EL CAMBIO
5,20,13.0,POSITIVO,,MOVIMIENTO AL SOCIALISMO,
5,21,,IMPUGNADO,,,
5,22,,IMPUGNADO,,,
5,10,192.0,POSITIVO,,LIBERTAD Y DEMOCRACIA RESPONSABLE,
5,10,251.0,POSITIVO,,MOVIMIENTO COMUNITARIO PLURICULTURAL,
5,10,68.0,POSITIVO,,NUEVA IZQUIERDA,
5,14,,IMPUGNADO,,,
5,13,,IMPUGNADO,,,
5,19,,NULO,,,
5,12,,IMPUGNADO,,,
5,10,,IMPUGNADO,,,
5,11,,IMPUGNADO,,,
5,9,,IMPUGNADO,,,
5,17,,IMPUGNADO,,,
5,18,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,17,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,12,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,14,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,20,,IMPUGNADO,,,
5,16,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,9,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,6,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,13,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,11,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,20,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,24,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,12,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,14,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,16,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,3,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,6,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,7,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,19,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,18,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,19,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,
5,10,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,9,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,15,138.0,POSITIVO,,ALIANZA UNIDOS POR UNA NUEVA ALTERNATIVA (UNA),
5,24,,IMPUGNADO,,,
5,20,701.0,POSITIVO,3077.0,UNION PARA VIVIR MEJOR,JUNTOS POR EL CAMBIO
5,11,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,13,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,14,132.0,POSITIVO,,ALIANZA PROGRESISTAS,
5,14,135.0,POSITIVO,,ALIANZA CAMBIEMOS,
5,12,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,12,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,15,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,14,131.0,POSITIVO,,ALIANZA FRENTE PARA LA VICTORIA,
5,14,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,20,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,
5,2,1806.0,POSITIVO,,ALIANZA FRENTE MARPLATENSE,ALIANZA FRENTE MARPLATENSE
5,2,132.0,POSITIVO,,ALIANZA PROGRESISTAS,ALIANZA PROGRESISTAS
5,2,137.0,POSITIVO,,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES,ALIANZA FRENTE DE IZQUIERDA Y DE LOS TRABAJADORES
5,2,133.0,POSITIVO,,ALIANZA COMPROMISO FEDERAL,ALIANZA COMPROMISO FEDERAL
5,2,787.0,POSITIVO,,SOMOS RODRIGUEZ,SOMOS RODRIGUEZ
5,2,136.0,POSITIVO,,ALIANZA FRENTE POPULAR,ALIANZA FRENTE POPULAR
5,2,794.0,POSITIVO,,VAMOS,VAMOS
5,2,768.0,POSITIVO,,CAUSA POPULAR BRANDSEN,CAUSA POPULAR BRANDSEN
5,2,484.0,POSITIVO,,NUEVA ALTERNATIVA CARMEÑA,NUEVA ALTERNATIVA CARMEÑA
5,2,739.0,POSITIVO,,JUNTOS POR DORREGO,JUNTOS POR DORREGO
5,2,664.0,POSITIVO,,COMPROMISO PRINGLES,COMPROMISO PRINGLES
5,2,667.0,POSITIVO,,INTEGRACION VECINALISTA ROSALEÑA,INTEGRACION VECINALISTA ROSALEÑA
5,2,758.0,POSITIVO,,UNA NUEVA OPORTUNIDAD SUARENSE-UNOS,UNA NUEVA OPORTUNIDAD SUARENSE-UNOS
5,2,672.0,POSITIVO,,UNION VECINAL DE ADOLFO GONZALES CHAVES,UNION VECINAL DE ADOLFO GONZALES CHAVES
5,2,673.0,POSITIVO,,CONSTRUCCION SOCIAL PARTICIPATIVA,CONSTRUCCION SOCIAL PARTICIPATIVA
5,2,705.0,POSITIVO,,CON VOCACION POR SAN ISIDRO,CON VOCACION POR SAN ISIDRO
5,2,301.0,POSITIVO,,PATRIA GRANDE,PATRIA GRANDE
5,2,697.0,POSITIVO,,ACCION POR VILLARINO,ACCION POR VILLARINO
5,2,612.0,POSITIVO,,NUEVO ZARATE,NUEVO ZARATE
5,2,789.0,POSITIVO,,ACUERDO CIUDADANO X TRENQUE LAUQUEN,ACUERDO CIUDADANO X TRENQUE LAUQUEN
5,2,194.0,POSITIVO,,MOVIMIENTO VECINAL DEL PARTIDO DE TRES ARROYOS,MOVIMIENTO VECINAL DEL PARTIDO DE TRES ARROYOS
5,2,155.0,POSITIVO,,MOVIMIENTO UNION DEL PARTIDO DE PINAMAR,MOVIMIENTO UNION DEL PARTIDO DE PINAMAR
5,2,734.0,POSITIVO,,VIENTOS DEL SUR-VISUR,VIENTOS DEL SUR-VISUR
5,2,737.0,POSITIVO,,PROPUESTA PINAMAR-PROPIN,PROPUESTA PINAMAR-PROPIN
5,2,774.0,POSITIVO,,VECINOS EN ACCION PINAMAR-VENAP,VECINOS EN ACCION PINAMAR-VENAP
5,2,298.0,POSITIVO,,TODOS POR BUENOS AIRES,TODOS POR BUENOS AIRES
5,2,703.0,POSITIVO,,ENCUENTRO POR ROJAS,ENCUENTRO POR ROJAS
5,2,670.0,POSITIVO,,C.UNIDAD SOCIAL Y POL. 6 DE DICIEMBRE,C.UNIDAD SOCIAL Y POL. 6 DE DICIEMBRE
5,2,792.0,POSITIVO,,UNION VECINAL SALLIQUELO,UNION VECINAL SALLIQUELO
4,1,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,1,135.0,POSITIVO,,CAMBIEMOS,
4,2,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,2,135.0,POSITIVO,,CAMBIEMOS,
4,10,135.0,POSITIVO,,CAMBIEMOS,
4,17,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,17,135.0,POSITIVO,,CAMBIEMOS,
4,10,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,2,,NULO,,,
4,3,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,3,135.0,POSITIVO,,CAMBIEMOS,
4,4,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,4,135.0,POSITIVO,,CAMBIEMOS,
4,5,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,5,135.0,POSITIVO,,CAMBIEMOS,
4,6,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,6,135.0,POSITIVO,,CAMBIEMOS,
4,7,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,7,135.0,POSITIVO,,CAMBIEMOS,
4,8,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,8,135.0,POSITIVO,,CAMBIEMOS,
4,9,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,9,135.0,POSITIVO,,CAMBIEMOS,
4,11,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,11,135.0,POSITIVO,,CAMBIEMOS,
4,12,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,12,135.0,POSITIVO,,CAMBIEMOS,
4,13,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,13,135.0,POSITIVO,,CAMBIEMOS,
4,14,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,14,135.0,POSITIVO,,CAMBIEMOS,
4,15,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,15,135.0,POSITIVO,,CAMBIEMOS,
4,16,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,16,135.0,POSITIVO,,CAMBIEMOS,
4,18,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,18,135.0,POSITIVO,,CAMBIEMOS,
4,19,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,19,135.0,POSITIVO,,CAMBIEMOS,
4,20,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,20,135.0,POSITIVO,,CAMBIEMOS,
4,21,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,21,135.0,POSITIVO,,CAMBIEMOS,
4,22,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,22,135.0,POSITIVO,,CAMBIEMOS,
4,23,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,23,135.0,POSITIVO,,CAMBIEMOS,
4,23,,NULO,,,
4,1,,NULO,,,
4,24,131.0,POSITIVO,,FRENTE PARA LA VICTORIA,
4,24,135.0,POSITIVO,,CAMBIEMOS,
4,20,,NULO,,,
4,21,,NULO,,,
4,22,,NULO,,,
4,18,,NULO,,,
4,19,,NULO,,,
4,24,,NULO,,,
4,2,,BLANCO,,,
4,1,,BLANCO,,,
4,21,,BLANCO,,,
4,22,,BLANCO,,,
4,23,,BLANCO,,,
4,24,,BLANCO,,,
4,19,,BLANCO,,,
4,20,,BLANCO,,,
4,17,,BLANCO,,,
4,18,,BLANCO,,,
4,15,,BLANCO,,,
4,16,,BLANCO,,,
4,14,,BLANCO,,,
4,13,,BLANCO,,,
4,10,,BLANCO,,,
4,11,,BLANCO,,,
4,12,,BLANCO,,,
4,8,,BLANCO,,,
4,9,,BLANCO,,,
4,6,,BLANCO,,,
4,7,,BLANCO,,,
4,5,,BLANCO,,,
4,4,,BLANCO,,,
4,3,,BLANCO,,,
4,2,,RECURRIDO,,,
4,1,,RECURRIDO,,,
4,23,,RECURRIDO,,,
4,24,,RECURRIDO,,,
4,18,,RECURRIDO,,,
4,19,,RECURRIDO,,,
4,20,,RECURRIDO,,,
4,21,,RECURRIDO,,,
4,22,,RECURRIDO,,,
4,15,,RECURRIDO,,,
4,16,,RECURRIDO,,,
4,17,,RECURRIDO,,,
4,14,,RECURRIDO,,,
4,13,,RECURRIDO,,,
4,9,,RECURRIDO,,,
4,10,,RECURRIDO,,,
4,11,,RECURRIDO,,,
4,12,,RECURRIDO,,,
4,7,,RECURRIDO,,,
4,8,,RECURRIDO,,,
4,5,,RECURRIDO,,,
4,6,,RECURRIDO,,,
4,4,,RECURRIDO,,,
4,3,,RECURRIDO,,,
4,2,,IMPUGNADO,,,
4,23,,IMPUGNADO,,,
4,24,,IMPUGNADO,,,
4,18,,IMPUGNADO,,,
4,19,,IMPUGNADO,,,
4,20,,IMPUGNADO,,,
4,21,,IMPUGNADO,,,
4,22,,IMPUGNADO,,,
4,1,,IMPUGNADO,,,
4,15,,IMPUGNADO,,,
4,16,,IMPUGNADO,,,
4,17,,IMPUGNADO,,,
4,14,,IMPUGNADO,,,
4,13,,IMPUGNADO,,,
4,9,,IMPUGNADO,,,
4,10,,IMPUGNADO,,,
4,11,,IMPUGNADO,,,
4,12,,IMPUGNADO,,,
4,7,,IMPUGNADO,,,
4,8,,IMPUGNADO,,,
4,5,,IMPUGNADO,,,
4,6,,IMPUGNADO,,,
4,4,,IMPUGNADO,,,
4,3,,IMPUGNADO,,,
4,15,,NULO,,,
4,16,,NULO,,,
4,17,,NULO,,,
4,14,,NULO,,,
4,13,,NULO,,,
4,9,,NULO,,,
4,10,,NULO,,,
4,11,,NULO,,,
4,12,,NULO,,,
4,7,,NULO,,,
4,8,,NULO,,,
4,5,,NULO,,,
4,6,,NULO,,,
4,4,,NULO,,,
4,3,,NULO,,,
0,20,14.0,POSITIVO,1138.0,Partido Obrero,Partido Obrero
0,20,702.0,POSITIVO,1011.0,Frente para la Victoria Santacruceña,Caleta Gana
0,20,702.0,POSITIVO,1012.0,Frente para la Victoria Santacruceña,Todos por Caleta
0,20,702.0,POSITIVO,1013.0,Frente para la Victoria Santacruceña,Frente Renovador Caletense
0,20,702.0,POSITIVO,1014.0,Frente para la Victoria Santacruceña,La Mejor Opción es con Vos
0,20,702.0,POSITIVO,1015.0,Frente para la Victoria Santacruceña,Mejor para Todos
0,20,702.0,POSITIVO,1016.0,Frente para la Victoria Santacruceña,Socialismo Activo
0,20,714.0,POSITIVO,1017.0,Unión para Vivir Mejor en Caleta Olivia,Caleta va a Estar Mejor
0,20,714.0,POSITIVO,1018.0,Unión para Vivir Mejor en Caleta Olivia,Cambio Radical
0,20,714.0,POSITIVO,1019.0,Unión para Vivir Mejor en Caleta Olivia,Juntos Sí
0,20,714.0,POSITIVO,1020.0,Unión para Vivir Mejor en Caleta Olivia,Lista Blanca de Todos
0,20,714.0,POSITIVO,1021.0,Unión para Vivir Mejor en Caleta Olivia,Lista Roja Amigos del Pueblo
0,21,133.0,POSITIVO,,Alianza Compromiso Federal,
0,20,714.0,POSITIVO,1022.0,Unión para Vivir Mejor en Caleta Olivia,Movimiento Comunidad Unida
0,20,714.0,POSITIVO,1023.0,Unión para Vivir Mejor en Caleta Olivia,Por una Sociedad más Justa y Armónica
0,20,714.0,POSITIVO,1024.0,Unión para Vivir Mejor en Caleta Olivia,Todos por Caleta
0,20,723.0,POSITIVO,1025.0,Encuentro Ciudadano,Opción Transformadora
0,21,132.0,POSITIVO,,Alianza Frente Popular,
0,21,47.0,POSITIVO,,Coalición Cívica - Afirmación para una República Igualitaria ARI,
0,21,135.0,POSITIVO,,Alianza Frente de Izquierda y de los Trabajadores,
0,21,134.0,POSITIVO,,Alianza Frente Amplio Progresista,
0,21,131.0,POSITIVO,,Alianza Frente para la Victoria,
